Módulo de Análise: Origem de Dados da Coleta;;;;;;;;;
Data de solicitação 06/01/2020;;;;;;;;;
Período Solicitado de 01/12/2019 até 31/12/2019;;;;;;;;;
Agente;Ponto / Grupo;Data;Hora;Ativa C (kWh);Ativa G (kWh);Reativa C (kVArh);Reativa G (kVArh);Qualidade;Origem
BARBOSA 1;SPSBSOENTR101 (B);13/12/2019;21;77,728;0;8,64;0,736;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);13/12/2019;22;77,088;0;4,544;1,024;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);13/12/2019;23;69,696;0;6,736;0,624;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);13/12/2019;24;57,424;0;1,296;2,496;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);14/12/2019;1;57,312;0;1,456;3,456;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);14/12/2019;2;53,92;0;0,672;4,032;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);14/12/2019;3;53,168;0;1,104;5,232;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);14/12/2019;4;52,448;0;0,912;4,624;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);14/12/2019;5;57,728;0;3,76;2,608;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);14/12/2019;6;71,776;0;5,76;1,088;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);14/12/2019;7;74,464;0;7,504;0,896;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);14/12/2019;8;77,104;0;10,08;0,144;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);14/12/2019;9;81,552;0;14,576;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);14/12/2019;10;80,944;0;7,312;0,624;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);14/12/2019;11;80,944;0;10,368;0,048;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);14/12/2019;12;83,04;0;8,272;0,256;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);14/12/2019;13;80,704;0;11,264;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);14/12/2019;14;83,392;0;10,16;0,768;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);14/12/2019;15;79,344;0;5,136;1,008;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);14/12/2019;16;83,312;0;8,464;0,672;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);14/12/2019;17;81,136;0;13,632;0,208;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);14/12/2019;18;82,576;0;12,112;0,224;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);14/12/2019;19;80,576;0;8,256;0,848;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);14/12/2019;20;80,208;0;6,608;0,544;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);14/12/2019;21;80,64;0;15,008;0,08;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);14/12/2019;22;79,76;0;6,496;0,144;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);14/12/2019;23;67,904;0;8,512;1,136;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);14/12/2019;24;56,528;0;1,712;2,272;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);15/12/2019;1;56,128;0;0,992;2,72;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);15/12/2019;2;55,344;0;0,688;3,648;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);15/12/2019;3;53,744;0;1,216;5,344;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);15/12/2019;4;52,896;0;0,736;4,304;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);15/12/2019;5;53,056;0;0,992;4,56;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);15/12/2019;6;56,576;0;2,08;3,488;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);15/12/2019;7;72,32;0;11,872;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);15/12/2019;8;78,672;0;10,912;0,064;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);15/12/2019;9;80,352;0;13,632;0,064;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);15/12/2019;10;84,976;0;6,56;0,192;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);15/12/2019;11;84,288;0;8,32;0,88;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);15/12/2019;12;86,832;0;8,816;0,048;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);15/12/2019;13;84,432;0;7,2;0,24;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);15/12/2019;14;82,944;0;9,584;0,256;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);15/12/2019;15;85,568;0;10,112;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);15/12/2019;16;89,84;0;8,576;0,064;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);15/12/2019;17;88,208;0;7,12;0,08;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);15/12/2019;18;83,904;0;7,936;0,384;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);15/12/2019;19;80,608;0;5,344;1,04;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);15/12/2019;20;81,76;0;10,016;0,448;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);15/12/2019;21;78,928;0;3,872;0,448;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);15/12/2019;22;65,312;0;3,152;1,088;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);15/12/2019;23;58,528;0;1,6;2,912;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);15/12/2019;24;59,088;0;2,96;1,664;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);16/12/2019;1;57,424;0;1,632;2,448;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);16/12/2019;2;59,568;0;1,872;2,4;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);16/12/2019;3;56,736;0;0,752;4,448;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);16/12/2019;4;58,496;0;2,032;2,08;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);16/12/2019;5;56,752;0;2,672;2,464;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);16/12/2019;6;76,288;0;11,248;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);16/12/2019;7;76,016;0;5,44;0,24;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);16/12/2019;8;75,136;0;7,392;0,416;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);16/12/2019;9;83,28;0;5,04;0,16;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);16/12/2019;10;84,688;0;10,624;0,432;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);16/12/2019;11;84,768;0;8,688;0,528;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);16/12/2019;12;82,192;0;9,2;0,352;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);16/12/2019;13;88,192;0;8,128;0,096;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);16/12/2019;14;89,232;0;10,16;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);16/12/2019;15;87,264;0;7,072;0,16;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);16/12/2019;16;89,712;0;7,328;0,032;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);16/12/2019;17;90,112;0;9,232;0,096;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);16/12/2019;18;87,024;0;10,576;0,048;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);16/12/2019;19;84,608;0;9,76;0,176;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);16/12/2019;20;87,104;0;10,208;0,064;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);16/12/2019;21;84,592;0;8,096;0,272;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);16/12/2019;22;82,608;0;10,688;0,208;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);16/12/2019;23;74,976;0;6,384;0,768;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);16/12/2019;24;60,08;0;2,272;2,544;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);17/12/2019;1;59,088;0;2,224;2;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);17/12/2019;2;57,104;0;1,2;2,848;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);17/12/2019;3;55,488;0;2,112;3,888;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);17/12/2019;4;56,304;0;2,64;2,752;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);17/12/2019;5;56,768;0;2,48;3,152;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);17/12/2019;6;71,504;0;12,128;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);17/12/2019;7;78,752;0;15,008;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);17/12/2019;8;84,176;0;17,392;0,048;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);17/12/2019;9;84,8;0;11,152;0,256;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);17/12/2019;10;88,352;0;11,296;0,032;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);17/12/2019;11;91,584;0;15,12;0,016;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);17/12/2019;12;93,072;0;12,384;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);17/12/2019;13;93,888;0;9,552;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);17/12/2019;14;88,8;0;7,36;0,08;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);17/12/2019;15;88,224;0;12,976;0,16;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);17/12/2019;16;88,48;0;12,736;0,032;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);17/12/2019;17;84,8;0;11,776;0,224;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);17/12/2019;18;84,512;0;8,4;0,16;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);17/12/2019;19;82,256;0;10,64;0,4;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);17/12/2019;20;82,384;0;11,024;0,128;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);17/12/2019;21;80,128;0;13,584;0,096;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);17/12/2019;22;84,016;0;4,624;0,24;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);17/12/2019;23;73,776;0;8,176;1,216;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);17/12/2019;24;59,392;0;1,552;2,736;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);18/12/2019;1;58,224;0;1,68;2,88;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);18/12/2019;2;58,56;0;2,832;2,736;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);18/12/2019;3;58,432;0;3,072;2,704;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);18/12/2019;4;57,376;0;1,616;3,44;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);18/12/2019;5;56,944;0;1,184;2,768;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);18/12/2019;6;57,616;0;3,84;2,624;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);18/12/2019;7;77,92;0;12,416;0,096;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);18/12/2019;8;78,368;0;7,936;0,448;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);18/12/2019;9;81,2;0;11,632;0,144;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);18/12/2019;10;84,304;0;14,928;0,048;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);18/12/2019;11;83,44;0;14,752;0,048;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);18/12/2019;12;79,312;0;12,944;0,08;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);18/12/2019;13;81,76;0;9,232;0,256;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);18/12/2019;14;82,112;0;16,336;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);18/12/2019;15;82,528;0;13,36;0,128;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);18/12/2019;16;82,864;0;7,248;0,32;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);18/12/2019;17;81,136;0;6,688;0,288;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);18/12/2019;18;79,392;0;10,56;0,112;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);18/12/2019;19;80,464;0;9,248;0,64;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);18/12/2019;20;81,616;0;9,712;0,096;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);18/12/2019;21;81,184;0;11,04;0,128;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);18/12/2019;22;78,32;0;6,128;1,152;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);18/12/2019;23;70,608;0;6,752;0,848;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);18/12/2019;24;55,616;0;1,728;3,6;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);19/12/2019;1;55,872;0;0,944;3,728;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);19/12/2019;2;54,32;0;0,752;3,712;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);19/12/2019;3;53,376;0;1,568;4,72;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);19/12/2019;4;54,832;0;2,56;3,12;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);19/12/2019;5;54,448;0;0,64;4,336;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);19/12/2019;6;55,76;0;2,144;3,872;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);19/12/2019;7;71,712;0;9,856;0,08;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);19/12/2019;8;80,544;0;8,816;0,016;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);19/12/2019;9;81,984;0;7,504;0,368;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);19/12/2019;10;84,272;0;12,288;0,128;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);19/12/2019;11;80,736;0;13,184;0,032;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);19/12/2019;12;81,92;0;10,56;0,128;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);19/12/2019;13;82,64;0;5,728;0,384;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);19/12/2019;14;79,024;0;10,208;0,512;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);19/12/2019;15;78,064;0;7,872;0,704;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);19/12/2019;16;79,376;0;13,216;0,128;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);19/12/2019;17;81,632;0;9,952;0,16;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);19/12/2019;18;79,12;0;9,584;0,64;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);19/12/2019;19;79,808;0;13,52;0,256;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);19/12/2019;20;79,904;0;11,904;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);19/12/2019;21;78,944;0;11,616;0,304;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);19/12/2019;22;73,008;0;7,296;1,68;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);19/12/2019;23;69,168;0;6,752;0,752;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);19/12/2019;24;64,976;0;5,28;1,024;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);20/12/2019;1;64,72;0;7,056;1,12;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);20/12/2019;2;64,72;0;7,984;0,608;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);20/12/2019;3;65,12;0;8,192;0,48;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);20/12/2019;4;63,84;0;5,456;0,528;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);20/12/2019;5;66,064;0;9,04;0,16;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);20/12/2019;6;66,064;0;8,08;0,608;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);20/12/2019;7;73,008;0;11,664;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);20/12/2019;8;76,512;0;10,8;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);20/12/2019;9;84,416;0;9,776;0,288;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);20/12/2019;10;83,424;0;13,024;0,032;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);20/12/2019;11;88,864;0;7,808;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);20/12/2019;12;88,832;0;6,384;0,096;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);20/12/2019;13;89,552;0;7,84;0,064;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);20/12/2019;14;87,248;0;7,088;0,368;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);20/12/2019;15;83,728;0;6,336;0,656;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);20/12/2019;16;83,312;0;11,392;0,688;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);20/12/2019;17;84,624;0;13,584;0,08;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);20/12/2019;18;82,048;0;14,208;0,048;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);20/12/2019;19;82,752;0;13,472;0,016;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);20/12/2019;20;80,48;0;10,928;0,064;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);20/12/2019;21;84,944;0;10,064;0,288;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);20/12/2019;22;86,992;0;8,896;0,048;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);20/12/2019;23;83,456;0;6,096;0,512;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);20/12/2019;24;69,696;0;4,592;1,68;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);21/12/2019;1;62,752;0;3,088;1,424;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);21/12/2019;2;59,008;0;1,936;2;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);21/12/2019;3;58,688;0;1,888;2;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);21/12/2019;4;53,696;0;1,632;4,4;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);21/12/2019;5;59,552;0;5,296;1,216;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);21/12/2019;6;75,04;0;9,904;0,496;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);21/12/2019;7;78,944;0;9,456;0,016;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);21/12/2019;8;76,56;0;8,24;0,064;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);21/12/2019;9;81,456;0;11,424;0,08;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);21/12/2019;10;84,176;0;7,12;0,176;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);21/12/2019;11;83,632;0;14,032;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);21/12/2019;12;85,872;0;6,176;0,368;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);21/12/2019;13;87,456;0;14,24;0,256;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);21/12/2019;14;86,704;0;9,552;0,112;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);21/12/2019;15;80,32;0;11,664;0,672;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);21/12/2019;16;83,04;0;12,416;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);21/12/2019;17;86,64;0;11,36;0,16;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);21/12/2019;18;84;0;15,12;0,128;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);21/12/2019;19;84,704;0;15,104;0,336;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);21/12/2019;20;82,48;0;11,92;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);21/12/2019;21;87,136;0;16,112;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);21/12/2019;22;83,216;0;13,68;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);21/12/2019;23;78,944;0;11,712;0,112;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);21/12/2019;24;68,528;0;4,896;2,016;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);22/12/2019;1;57,728;0;1,392;4,128;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);22/12/2019;2;55,472;0;1,232;4,672;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);22/12/2019;3;54,256;0;1,664;4,096;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);22/12/2019;4;53,552;0;0,416;6,272;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);22/12/2019;5;51,216;0;2,32;5,616;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);22/12/2019;6;56,64;0;2,464;4;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);22/12/2019;7;69,072;0;10,016;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);22/12/2019;8;72,608;0;9,12;0,08;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);22/12/2019;9;75,968;0;11,648;0,016;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);22/12/2019;10;81,52;0;10,768;0,08;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);22/12/2019;11;76,944;0;10,88;0,176;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);22/12/2019;12;80,128;0;10,72;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);22/12/2019;13;79,36;0;12,544;0,192;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);22/12/2019;14;82,064;0;13,12;0,016;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);22/12/2019;15;79,68;0;11,472;0,064;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);22/12/2019;16;80,896;0;10,656;0,032;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);22/12/2019;17;82,272;0;12,72;0,32;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);22/12/2019;18;83,28;0;12,72;0,192;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);22/12/2019;19;80,944;0;13,472;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);22/12/2019;20;80,464;0;12,048;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);22/12/2019;21;79,616;0;12,512;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);22/12/2019;22;81,904;0;13,392;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);22/12/2019;23;68,192;0;6,32;1,392;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);22/12/2019;24;56,08;0;0,368;6,496;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);23/12/2019;1;54,432;0;0,144;5,376;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);23/12/2019;2;54,752;0;3,184;3,712;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);23/12/2019;3;55,008;0;0,56;5,216;Completo;COLETA DIÁRIA
BARBOSA 1;SPSBSOENTR101 (B);23/12/2019;4;53,04;0;1,36;4,096;Completo;COLETA DIÁRIA
